invoice_id,seller_id,buyer_id,amount,date,itc_claimed
INV00002578,GST000355,GST000305,2627861.7691804506,2023-01-04,0
INV00002579,GST000594,GST000774,1173305.0011788863,2023-03-08,1
INV00002580,GST000922,GST000179,16694.61320444601,2023-03-21,1
INV00002581,GST000586,GST000145,7129465.649272673,2023-07-27,1
INV00002582,GST000969,GST000594,825.6414282859402,2023-03-05,1
INV00002583,GST000154,GST000612,37195.673479361714,2023-04-20,1
INV00002584,GST000780,GST000605,250412.38956740263,2023-07-03,1
INV00002585,GST000620,GST000184,3800.375789222902,2023-11-03,1
INV00002586,GST000406,GST000075,23208.215153528683,2023-12-07,1
INV00002587,GST000653,GST000661,181522.49692218643,2023-01-11,0
INV00002588,GST000881,GST000709,2232.2086286988965,2023-02-15,0
INV00002589,GST000155,GST000205,145431.07896957773,2023-05-18,0
INV00002590,GST000752,GST000466,1038.7726131356492,2023-08-11,0
INV00002591,GST000278,GST000720,91389.96351566217,2023-06-12,1
INV00002592,GST000882,GST000177,783.6515283497605,2023-12-20,1
INV00002593,GST000379,GST000009,7808.054965246655,2023-09-23,1
INV00002594,GST000470,GST000140,13134.365751916459,2023-12-26,1
INV00002595,GST000315,GST000575,244613.77536605464,2023-10-18,0
INV00002596,GST000654,GST000569,1197075.9293469598,2023-05-27,1
INV00002597,GST000408,GST000490,151013.06152070005,2023-11-18,1
INV00002598,GST000273,GST000137,13730.780507688496,2023-04-24,1
INV00002599,GST000128,GST000380,95318.09590840354,2023-08-06,0
INV00002600,GST000375,GST000760,490803.7887295978,2023-06-15,1
INV00002601,GST000527,GST000217,1830.227711060118,2023-07-22,1
INV00002602,GST000383,GST000099,128288.58662839478,2023-02-20,1
INV00002603,GST000839,GST000381,8953.513344367424,2023-06-29,1
INV00002604,GST000896,GST000181,97399.60497615988,2023-02-18,1
INV00002605,GST000583,GST000940,3159035.175685619,2023-09-18,1
INV00002606,GST000680,GST000545,120607.77572069483,2023-02-14,1
INV00002607,GST000816,GST000959,132.33269551149368,2023-03-03,1
INV00002608,GST000144,GST000674,26140.352509405522,2023-07-28,1
INV00002609,GST000983,GST000605,323660.88500520156,2023-10-13,0
INV00002610,GST000064,GST000644,405.03760075017203,2023-05-12,1
INV00002611,GST000856,GST000263,74469.6692559295,2023-01-20,0
INV00002612,GST000057,GST000050,1791.6453159885598,2023-03-29,1
INV00002613,GST000271,GST000246,18193.010404360204,2023-10-22,1
INV00002614,GST000389,GST000388,39273.54800832834,2023-08-27,1
INV00002615,GST000185,GST000488,3809.132153694085,2023-04-17,1
INV00002616,GST000353,GST000426,27892.5770677405,2023-10-14,1
INV00002617,GST000933,GST000727,275.6974076980456,2023-08-11,1
INV00002618,GST000383,GST000859,24169.19998640699,2023-01-25,1
INV00002619,GST000593,GST000640,964.4279368684968,2023-09-22,1
INV00002620,GST000310,GST000561,1245.447315873466,2023-07-06,1
INV00002621,GST000100,GST000539,35816.98136265227,2023-03-05,1
INV00002622,GST000892,GST000753,1344.157423508416,2023-08-17,1
INV00002623,GST000024,GST000782,30332.053911406587,2023-06-20,0
INV00002624,GST000638,GST000255,202453.85278948038,2023-11-16,1
INV00002625,GST000787,GST000782,317100.223160624,2023-05-19,0
INV00002626,GST000689,GST000200,7858.766245709452,2023-03-12,0
INV00002627,GST000889,GST000595,2970.9472269756598,2023-10-02,0
INV00002628,GST000431,GST000449,576.6403794420622,2023-04-07,1
INV00002629,GST000730,GST000770,5215.292849087995,2023-12-26,0
INV00002630,GST000024,GST000827,36464.45963478934,2023-09-08,1
INV00002631,GST000605,GST000279,46168.72541753252,2023-09-20,1
INV00002632,GST000131,GST000331,271690.66700674454,2023-04-30,1
INV00002633,GST000431,GST000726,72976.52480643033,2023-03-30,0
INV00002634,GST000345,GST000877,448069.5201246798,2023-08-16,1
INV00002635,GST000512,GST000551,288530.86337685044,2023-11-24,1
INV00002636,GST000159,GST000159,116554.5270708726,2023-05-21,1
INV00002637,GST000491,GST000947,5885.812756642226,2023-06-30,1
INV00002638,GST000994,GST000911,26089.81163239822,2023-11-30,0
INV00002639,GST000560,GST000471,115390.66691342535,2023-08-22,1
INV00002640,GST000453,GST000438,76701.00596401741,2023-09-20,1
INV00002641,GST000455,GST000092,10441.95493803434,2023-08-07,1
INV00002642,GST000320,GST000814,7211.249175849155,2023-05-01,1
INV00002643,GST000786,GST000727,38272.51335907809,2023-12-18,0
INV00002644,GST000118,GST000383,5746.918394082301,2023-02-08,1
INV00002645,GST000658,GST000931,3460.509413241782,2023-03-14,1
INV00002646,GST000216,GST000008,917785.1754259273,2023-06-09,0
INV00002647,GST000097,GST000739,425647.46900993935,2023-11-28,1
INV00002648,GST000119,GST000300,8740.628803054808,2023-11-04,1
INV00002649,GST000037,GST000552,10943.590131134031,2023-04-15,1
INV00002650,GST000726,GST000661,4732.919631233007,2023-03-02,1
INV00002651,GST000966,GST000554,37365.77145295706,2023-03-12,0
INV00002652,GST000801,GST000915,29366964.743132547,2023-05-26,1
INV00002653,GST000523,GST000016,13264.247904285841,2023-11-02,0
INV00002654,GST000166,GST000920,3834.3445700735147,2023-06-12,1
INV00002655,GST000813,GST000570,14176.530672718203,2023-07-13,0
INV00002656,GST000130,GST000240,106402.30898411304,2023-05-06,1
INV00002657,GST000018,GST000861,65295.07372537738,2023-09-06,1
INV00002658,GST000620,GST000735,2026.3123686453334,2023-06-13,1
INV00002659,GST000316,GST000876,5692.762786427321,2023-02-09,1
INV00002660,GST000297,GST000378,28558.034740676772,2023-11-25,1
INV00002661,GST000624,GST000693,31480.867739831498,2023-09-19,0
INV00002662,GST000419,GST000564,188.30599627739403,2023-01-18,1
INV00002663,GST000694,GST000409,11783.91589872397,2023-06-11,1
INV00002664,GST000005,GST000791,542881.4737934018,2023-09-25,1
INV00002665,GST000510,GST000079,41404.77342447286,2023-01-26,1
INV00002666,GST000179,GST000056,117386.21255935839,2023-06-22,1
INV00002667,GST000703,GST000542,285281.85562994535,2023-07-30,0
INV00002668,GST000865,GST000355,87234.82137777538,2023-03-15,0
INV00002669,GST000989,GST000173,504.09884679023753,2023-05-08,1
INV00002670,GST000165,GST000004,9452.087599065717,2023-12-28,0
INV00002671,GST000894,GST000325,565.9037815088894,2023-11-24,0
INV00002672,GST000085,GST000982,2533.8978237623446,2023-11-16,1
INV00002673,GST000372,GST000834,17815.166149355042,2023-09-10,1
INV00002674,GST000975,GST000063,94774.42149534312,2023-01-17,1
INV00002675,GST000000,GST000484,11858.415680994436,2023-09-28,0
INV00002676,GST000139,GST000258,8336.473212223078,2023-01-13,1
INV00002677,GST000587,GST000913,19334.7317148692,2023-10-23,0
INV00002678,GST000539,GST000606,105908.26766702964,2023-02-04,1
INV00002679,GST000575,GST000284,99232.33466113167,2023-09-16,1
INV00002680,GST000930,GST000200,407.467164506809,2023-01-02,0
INV00002681,GST000494,GST000786,2236.677532193231,2023-08-13,0
INV00002682,GST000036,GST000825,61882.30636617222,2023-08-11,1
INV00002683,GST000584,GST000368,55611.726738706864,2023-05-17,1
INV00002684,GST000495,GST000610,382.8448880929717,2023-09-05,0
INV00002685,GST000556,GST000265,103430.08423703046,2023-07-01,1
INV00002686,GST000780,GST000575,77558.70245468405,2023-08-21,1
INV00002687,GST000261,GST000902,18915.099132164607,2023-03-03,1
INV00002688,GST000698,GST000389,9021.51741901177,2023-05-28,1
INV00002689,GST000288,GST000759,12954.961271995086,2023-08-21,1
INV00002690,GST000734,GST000516,306.03727214667964,2023-07-31,1
INV00002691,GST000574,GST000490,479543.92026710056,2023-10-01,0
INV00002692,GST000001,GST000280,1291234.8668455132,2023-06-07,0
INV00002693,GST000501,GST000127,204.1885320105262,2023-11-01,0
INV00002694,GST000091,GST000708,11993.153421694436,2023-08-09,1
INV00002695,GST000402,GST000673,50259.47805625979,2023-03-08,0
INV00002696,GST000904,GST000647,1199.6754557311417,2023-02-25,1
INV00002697,GST000685,GST000210,12768.375536955627,2023-05-24,1
INV00002698,GST000595,GST000777,23412.705299240082,2023-09-12,1
INV00002699,GST000888,GST000603,3667.3665977826813,2023-07-21,1
INV00002700,GST000316,GST000284,8428.225995054607,2023-12-04,1
INV00002701,GST000935,GST000511,54387.735553310566,2023-07-22,1
INV00002702,GST000905,GST000816,77582.94087754498,2023-03-16,1
INV00002703,GST000558,GST000640,5884.890259080551,2023-04-12,1
INV00002704,GST000958,GST000799,2112.4684137856125,2023-03-17,1
INV00002705,GST000838,GST000424,1299.7232388476302,2023-03-01,1
INV00002706,GST000751,GST000792,1828.2689642266682,2023-04-07,1
INV00002707,GST000046,GST000759,61312.979192139515,2023-05-04,1
INV00002708,GST000863,GST000729,77460.32589077797,2023-01-17,1
INV00002709,GST000278,GST000085,28160.823181826578,2023-09-01,1
INV00002710,GST000510,GST000160,40277.02965422328,2023-04-23,1
INV00002711,GST000117,GST000837,109292.11006830134,2023-09-10,1
INV00002712,GST000183,GST000647,8359.016363198238,2023-08-08,0
INV00002713,GST000122,GST000932,39416.38284240826,2023-04-02,1
INV00002714,GST000356,GST000109,1873.8144811881969,2023-03-15,1
INV00002715,GST000671,GST000309,2745.0079175947826,2023-08-26,1
INV00002716,GST000457,GST000057,102979.07287562937,2023-11-10,0
INV00002717,GST000609,GST000261,84496.19164142352,2023-06-26,1
INV00002718,GST000854,GST000812,32471.797539349835,2023-06-24,1
INV00002719,GST000807,GST000049,12300.186553684602,2023-03-30,0
INV00002720,GST000405,GST000985,905.0362833796017,2023-09-20,1
INV00002721,GST000695,GST000453,12784.384813856155,2023-01-03,1
INV00002722,GST000230,GST000462,53566.1010108143,2023-08-05,1
INV00002723,GST000912,GST000296,95233.75287793823,2023-05-04,1
INV00002724,GST000585,GST000373,58218.372811253816,2023-06-27,0
INV00002725,GST000556,GST000307,3373.752487460037,2023-05-12,1
INV00002726,GST000703,GST000770,15851.337033312631,2023-06-06,0
INV00002727,GST000950,GST000852,11410.62172115023,2023-09-21,1
INV00002728,GST000615,GST000554,467226.59179590817,2023-06-04,1
INV00002729,GST000806,GST000142,142270.1726451878,2023-09-03,1
INV00002730,GST000192,GST000796,174811.0382057687,2023-04-20,1
INV00002731,GST000368,GST000119,80285.87903781739,2023-11-04,1
INV00002732,GST000031,GST000071,5190911.955060454,2023-09-21,1
INV00002733,GST000311,GST000433,19438.314389108415,2023-09-08,1
INV00002734,GST000555,GST000951,13749.48492102257,2023-12-07,1
INV00002735,GST000759,GST000689,148066.62442941178,2023-05-20,1
INV00002736,GST000133,GST000918,7803.971175607863,2023-10-23,1
INV00002737,GST000434,GST000028,203100.24552957577,2023-02-21,1
INV00002738,GST000086,GST000346,562455.508354315,2023-11-27,1
INV00002739,GST000827,GST000141,7351.658138261764,2023-11-13,0
INV00002740,GST000252,GST000390,846.3579818658541,2023-03-12,1
INV00002741,GST000028,GST000644,62695.246599738944,2023-05-13,0
INV00002742,GST000297,GST000625,22421.480054219894,2023-05-17,1
INV00002743,GST000468,GST000352,1709.8664473857336,2023-09-20,1
INV00002744,GST000006,GST000385,71172.95725487905,2023-07-16,0
INV00002745,GST000252,GST000871,10694.690253967585,2023-08-06,1
INV00002746,GST000077,GST000295,24224.94000173786,2023-03-14,1
INV00002747,GST000496,GST000555,100295.15288544547,2023-03-01,0
INV00002748,GST000777,GST000630,11359.46888713107,2023-10-11,0
INV00002749,GST000666,GST000858,16648.799828831703,2023-04-27,0
INV00002750,GST000183,GST000686,22829.370557268227,2023-01-01,0
INV00002751,GST000736,GST000562,1192.0055855158378,2023-08-06,1
INV00002752,GST000467,GST000295,52565.291226267,2023-11-16,1
INV00002753,GST000228,GST000757,40750.582782104866,2023-01-30,1
INV00002754,GST000736,GST000086,592855.6955097324,2023-12-11,1
INV00002755,GST000392,GST000013,382.70709979897845,2023-07-05,1
INV00002756,GST000389,GST000223,8776.0204612427,2023-08-17,1
INV00002757,GST000356,GST000943,4220.047192994954,2023-04-12,1
INV00002758,GST000878,GST000933,2447.33262568666,2023-03-31,0
INV00002759,GST000967,GST000271,9344.823882870936,2023-10-16,0
INV00002760,GST000104,GST000330,12566.313785575438,2023-03-09,1
INV00002761,GST000733,GST000476,610573.9068911992,2023-09-19,1
INV00002762,GST000673,GST000973,8005.572380779219,2023-06-13,1
INV00002763,GST000907,GST000033,318792.48736508866,2023-01-13,1
INV00002764,GST000018,GST000339,1463.9544305032796,2023-05-23,0
INV00002765,GST000108,GST000330,198615.00736036032,2023-06-08,1
INV00002766,GST000537,GST000746,94771.9292320032,2023-12-02,0
INV00002767,GST000350,GST000965,105659.25178283163,2023-01-05,1
INV00002768,GST000035,GST000394,555961.1944773169,2023-10-08,1
INV00002769,GST000069,GST000706,738.478487126875,2023-09-28,0
INV00002770,GST000429,GST000460,23188.45192901124,2023-08-29,0
INV00002771,GST000018,GST000663,35776.33488197136,2023-10-25,1
INV00002772,GST000705,GST000445,10086.399903872942,2023-10-21,1
INV00002773,GST000819,GST000157,4441.238557604298,2023-12-10,1
INV00002774,GST000556,GST000421,7720.663105498789,2023-11-13,1
INV00002775,GST000292,GST000613,120508.86318259884,2023-11-20,1
INV00002776,GST000461,GST000606,678.0013417119565,2023-09-07,0
INV00002777,GST000545,GST000782,23177.78872511839,2023-12-23,0
INV00002778,GST000568,GST000634,99632.04431612586,2023-09-10,1
INV00002779,GST000231,GST000031,45939.651594221454,2023-12-31,1
INV00002780,GST000261,GST000816,3905983.7817619694,2023-09-13,1
INV00002781,GST000097,GST000938,42679.19387863592,2023-11-21,1
INV00002782,GST000915,GST000156,5421.720690649819,2023-05-09,0
INV00002783,GST000297,GST000490,18412.670210342934,2023-06-04,1
INV00002784,GST000206,GST000008,27672.42645749534,2023-06-16,1
INV00002785,GST000944,GST000095,8797.034879016113,2023-08-24,1
INV00002786,GST000431,GST000039,27137.738445059436,2023-03-16,1
INV00002787,GST000452,GST000210,26455.37210258305,2023-06-20,1
INV00002788,GST000705,GST000135,18187.7637171361,2023-10-28,1
INV00002789,GST000269,GST000245,996.914977479214,2023-09-14,1
INV00002790,GST000641,GST000021,2976.1675574403275,2023-05-23,1
INV00002791,GST000879,GST000921,4022.5324501497817,2023-02-03,1
INV00002792,GST000122,GST000143,412.7697825092651,2023-11-01,1
INV00002793,GST000895,GST000116,10694.446796634888,2023-07-04,0
INV00002794,GST000182,GST000501,2307431.492062604,2023-08-23,0
INV00002795,GST000765,GST000870,17129.749281193683,2023-06-05,0
INV00002796,GST000452,GST000356,175003.41768599057,2023-07-13,1
INV00002797,GST000974,GST000862,47856.65186403709,2023-01-23,1
INV00002798,GST000648,GST000837,7542.1578991483375,2023-10-07,1
INV00002799,GST000431,GST000342,21810.50067483815,2023-03-01,1
INV00002800,GST000494,GST000407,2820.7669186035387,2023-09-29,1
INV00002801,GST000492,GST000141,6666.47520316611,2023-07-18,1
INV00002802,GST000333,GST000789,14667.433432681384,2023-11-09,1
INV00002803,GST000280,GST000215,2226.9605673593996,2023-06-30,1
INV00002804,GST000185,GST000052,188645.47539407946,2023-04-07,1
INV00002805,GST000986,GST000884,183440.86890469628,2023-12-17,1
INV00002806,GST000597,GST000059,17592.53459332551,2023-01-13,1
INV00002807,GST000848,GST000417,2699.3604970695965,2023-03-27,0
INV00002808,GST000670,GST000724,14630.767549945045,2023-05-31,1
INV00002809,GST000789,GST000701,17388.289046575475,2023-04-15,0
INV00002810,GST000860,GST000637,3997.7101864750107,2023-02-04,0
INV00002811,GST000805,GST000233,441447.22955909156,2023-07-03,1
INV00002812,GST000331,GST000904,196746.82274095176,2023-02-16,1
INV00002813,GST000199,GST000901,1991.2436134297104,2023-09-16,1
INV00002814,GST000483,GST000365,62876.80587232417,2023-12-17,0
INV00002815,GST000573,GST000877,5557.711081837214,2023-11-20,0
INV00002816,GST000782,GST000488,168440.19434177282,2023-01-22,1
INV00002817,GST000351,GST000208,3242.8137127999507,2023-02-25,1
INV00002818,GST000621,GST000655,2939.1270977510085,2023-06-20,1
INV00002819,GST000392,GST000829,213967.98086255172,2023-08-14,1
INV00002820,GST000174,GST000885,2032.700661170237,2023-04-30,0
INV00002821,GST000064,GST000699,1594525.280657477,2023-09-11,0
INV00002822,GST000246,GST000137,370.06023239234236,2023-01-26,0
INV00002823,GST000374,GST000500,21838.015609167942,2023-11-05,1
INV00002824,GST000219,GST000534,1470.532042124641,2023-11-20,1
INV00002825,GST000561,GST000203,52885.23906160619,2023-09-03,1
INV00002826,GST000943,GST000929,598801.748302547,2023-03-20,1
INV00002827,GST000915,GST000452,34956.52576014104,2023-07-21,1
INV00002828,GST000392,GST000504,149588.32103144648,2023-08-18,1
INV00002829,GST000371,GST000786,1072410.2642772917,2023-05-07,1
INV00002830,GST000168,GST000082,111017.06129503014,2023-08-29,1
INV00002831,GST000979,GST000932,31063.448906989488,2023-01-22,1
INV00002832,GST000728,GST000646,10792.915122477665,2023-08-18,1
INV00002833,GST000337,GST000615,171831.23155027392,2023-10-07,0
INV00002834,GST000357,GST000990,11226.90669331043,2023-12-02,1
INV00002835,GST000830,GST000034,9768.653780474513,2023-08-01,1
INV00002836,GST000744,GST000138,8182.629816019292,2023-09-07,0
INV00002837,GST000133,GST000622,30599.290425899308,2023-09-02,1
INV00002838,GST000165,GST000724,1419028.1572783978,2023-07-27,1
INV00002839,GST000737,GST000362,364386.5682264189,2023-05-26,1
INV00002840,GST000668,GST000394,23459.085205210056,2023-03-14,1
INV00002841,GST000422,GST000714,22955.3542371599,2023-05-05,1
INV00002842,GST000075,GST000149,15016.221434254165,2023-03-13,1
INV00002843,GST000874,GST000035,6307.420512631845,2023-09-13,1
INV00002844,GST000771,GST000294,51375.25173625013,2023-05-17,0
INV00002845,GST000989,GST000294,150060.03242971108,2023-07-11,0
INV00002846,GST000384,GST000724,1746.8452112391874,2023-04-05,1
INV00002847,GST000701,GST000442,351.97619158852535,2023-09-28,1
INV00002848,GST000044,GST000449,88547.4859031346,2023-03-26,1
INV00002849,GST000425,GST000669,751461.6473478834,2023-02-06,1
INV00002850,GST000353,GST000393,7730.521308517799,2023-08-04,0
INV00002851,GST000281,GST000328,45834.17533149404,2023-12-30,1
INV00002852,GST000857,GST000110,1216.8582299459983,2023-07-03,1
INV00002853,GST000020,GST000736,3571.5516203844554,2023-11-23,1
INV00002854,GST000309,GST000188,135475.21835553463,2023-01-30,0
INV00002855,GST000675,GST000420,4088.199827025655,2023-07-28,0
INV00002856,GST000703,GST000126,60482.73885701156,2023-10-11,1
INV00002857,GST000201,GST000796,402900.39032587304,2023-06-01,0
INV00002858,GST000326,GST000817,107218.08055062206,2023-01-24,0
INV00002859,GST000127,GST000205,3693.4086327933132,2023-04-14,0
INV00002860,GST000340,GST000770,187.27544893104113,2023-01-03,0
INV00002861,GST000496,GST000028,98359.06791440377,2023-01-24,1
INV00002862,GST000251,GST000697,1966.8240312789549,2023-07-22,1
INV00002863,GST000699,GST000811,28229.798289085542,2023-08-05,1
INV00002864,GST000908,GST000665,53748.511034761956,2023-07-31,1
INV00002865,GST000423,GST000192,400842.4157556768,2023-04-15,0
INV00002866,GST000540,GST000001,2523.694552210757,2023-01-24,1
INV00002867,GST000549,GST000650,2799.223427555592,2023-03-25,1
INV00002868,GST000312,GST000202,35106.42435338647,2023-12-30,1
INV00002869,GST000389,GST000502,35457.58911183083,2023-02-28,1
INV00002870,GST000769,GST000161,54210.391511384885,2023-01-27,0
INV00002871,GST000099,GST000720,233507.91015541897,2023-05-26,1
INV00002872,GST000933,GST000202,569388.9556886548,2023-10-12,1
INV00002873,GST000116,GST000199,3046.0091739636923,2023-01-26,1
INV00002874,GST000668,GST000330,36767.359027876126,2023-04-20,0
INV00002875,GST000992,GST000430,24573.129947547415,2023-06-14,1
INV00002876,GST000071,GST000832,60134.26210618733,2023-06-08,1
INV00002877,GST000361,GST000930,668694.3386555932,2023-02-28,0
INV00002878,GST000094,GST000773,35664.14878235324,2023-04-20,1
INV00002879,GST000177,GST000152,5737.499673495349,2023-03-16,0
INV00002880,GST000430,GST000981,921.3581584119765,2023-05-25,0
INV00002881,GST000110,GST000831,1102.7565415515314,2023-02-06,0
INV00002882,GST000060,GST000584,30661.206528597155,2023-10-24,1
INV00002883,GST000806,GST000843,14388.786433890175,2023-02-25,0
INV00002884,GST000685,GST000398,1033.7863987478509,2023-10-12,0
INV00002885,GST000345,GST000174,814.2405507391272,2023-05-02,1
INV00002886,GST000779,GST000823,1710.3871983028837,2023-03-16,1
INV00002887,GST000406,GST000496,465.91801783607747,2023-11-19,1
INV00002888,GST000030,GST000814,47354.628998819455,2023-06-18,1
INV00002889,GST000088,GST000835,2414.453476092609,2023-04-28,1
INV00002890,GST000564,GST000881,155832.40484479305,2023-08-07,1
INV00002891,GST000841,GST000243,12116.337128421872,2023-04-26,0
INV00002892,GST000575,GST000945,2466.0476133298334,2023-05-28,1
INV00002893,GST000450,GST000025,411.72865092111095,2023-07-26,1
INV00002894,GST000199,GST000145,11094.097104803208,2023-08-28,1
INV00002895,GST000778,GST000130,398175.11026573443,2023-10-16,1
INV00002896,GST000974,GST000957,10572.171671330014,2023-08-25,1
INV00002897,GST000160,GST000176,31728.674563413664,2023-05-25,0
INV00002898,GST000809,GST000194,12502.702959128408,2023-09-14,1
INV00002899,GST000962,GST000289,6538.362606676327,2023-07-04,1
INV00002900,GST000013,GST000199,616.4838943540901,2023-11-03,1
INV00002901,GST000506,GST000898,11149.574806888397,2023-03-22,0
INV00002902,GST000533,GST000601,238.0573862676991,2023-12-31,1
INV00002903,GST000385,GST000394,21517.851906523832,2023-07-08,1
INV00002904,GST000462,GST000868,61676.19050885446,2023-06-02,0
INV00002905,GST000650,GST000317,113422.60265856043,2023-03-02,0
INV00002906,GST000330,GST000020,23734.636139795293,2023-05-01,1
INV00002907,GST000959,GST000482,130077.08598061248,2023-05-06,1
INV00002908,GST000249,GST000770,3050.646805960982,2023-03-07,1
INV00002909,GST000689,GST000780,20755.580996562658,2023-01-18,1
INV00002910,GST000349,GST000015,11662.718689542882,2023-07-03,1
INV00002911,GST000820,GST000972,831663.0688169019,2023-10-16,0
INV00002912,GST000764,GST000303,2569.4672385068934,2023-04-06,1
INV00002913,GST000855,GST000923,84936.42265753415,2023-09-21,1
INV00002914,GST000419,GST000468,7796.596282602649,2023-02-02,1
INV00002915,GST000617,GST000140,38083.690509945656,2023-05-09,1
INV00002916,GST000198,GST000498,792123.1918921181,2023-04-08,1
INV00002917,GST000972,GST000042,955289.1064617217,2023-07-30,1
INV00002918,GST000973,GST000926,8258.14936602328,2023-01-15,1
INV00002919,GST000265,GST000524,1740702.9145529447,2023-11-22,1
INV00002920,GST000110,GST000691,18143.900021403064,2023-10-12,0
INV00002921,GST000188,GST000301,16117.220147834088,2023-05-07,1
INV00002922,GST000935,GST000718,11120.9605465892,2023-02-21,0
INV00002923,GST000475,GST000596,91307.23987285551,2023-12-16,1
INV00002924,GST000207,GST000778,676198.8434868121,2023-09-03,0
INV00002925,GST000195,GST000089,856.9090059189085,2023-01-17,0
INV00002926,GST000401,GST000575,512801.68422297534,2023-01-23,1
INV00002927,GST000020,GST000634,4198.128102335611,2023-09-06,1
INV00002928,GST000330,GST000045,878.3607363141579,2023-02-07,0
INV00002929,GST000677,GST000160,5819.895483575258,2023-09-11,1
INV00002930,GST000886,GST000129,6148.758337996609,2023-01-07,1
INV00002931,GST000461,GST000935,6579.50958962711,2023-06-15,1
INV00002932,GST000453,GST000054,5327.741222146705,2023-11-13,1
INV00002933,GST000622,GST000605,615249.2826046293,2023-08-22,0
INV00002934,GST000943,GST000340,912947.2890153159,2023-06-13,0
INV00002935,GST000448,GST000562,20495.761704841298,2023-03-14,1
INV00002936,GST000896,GST000888,1079.7501969144198,2023-11-13,1
INV00002937,GST000062,GST000522,77882.97460352657,2023-03-11,1
INV00002938,GST000249,GST000014,62788.65158025325,2023-04-10,1
INV00002939,GST000940,GST000806,17573.989442781618,2023-11-01,1
INV00002940,GST000859,GST000085,6472.328316842178,2023-12-23,0
INV00002941,GST000201,GST000852,266007.30512126844,2023-12-25,0
INV00002942,GST000748,GST000229,1131.47480648051,2023-04-09,1
INV00002943,GST000729,GST000516,52477.56723141273,2023-02-07,0
INV00002944,GST000022,GST000844,8510.824751001357,2023-10-05,1
INV00002945,GST000655,GST000119,11880.338659199837,2023-03-24,1
INV00002946,GST000603,GST000659,28614.778674577556,2023-09-29,1
INV00002947,GST000513,GST000511,4061.1670532799626,2023-12-12,1
INV00002948,GST000582,GST000146,1183.3149448070897,2023-04-24,1
INV00002949,GST000670,GST000951,230471.9628484921,2023-10-17,1
INV00002950,GST000778,GST000274,52921.14276760475,2023-03-13,1
INV00002951,GST000462,GST000073,21044.382989587582,2023-11-27,1
INV00002952,GST000880,GST000865,559367.1681761588,2023-12-11,1
INV00002953,GST000273,GST000498,19177.452558151028,2023-02-07,1
INV00002954,GST000703,GST000257,9952.159221788808,2023-05-27,1
INV00002955,GST000333,GST000021,1571.2529923630225,2023-04-16,1
INV00002956,GST000753,GST000572,84129.92847947596,2023-06-18,0
INV00002957,GST000784,GST000702,86905.87069517132,2023-03-03,1
INV00002958,GST000477,GST000122,15289.210670687855,2023-05-30,1
INV00002959,GST000506,GST000785,65743.27079979787,2023-07-19,0
INV00002960,GST000687,GST000519,32527.06813370552,2023-01-13,1
INV00002961,GST000103,GST000306,17784.710475496144,2023-03-03,1
INV00002962,GST000181,GST000155,17890.89431328324,2023-05-08,1
INV00002963,GST000874,GST000318,45522.56118650617,2023-01-29,1
INV00002964,GST000153,GST000970,411734.22997426917,2023-08-12,1
INV00002965,GST000032,GST000081,17746.433806768353,2023-02-05,1
INV00002966,GST000662,GST000351,2184.7166063667346,2023-09-06,1
INV00002967,GST000466,GST000139,48221.35026517685,2023-09-17,1
INV00002968,GST000427,GST000016,14303.799538011623,2023-06-26,1
INV00002969,GST000885,GST000403,39590.08850023232,2023-05-14,1
INV00002970,GST000038,GST000565,1608.163300291196,2023-05-11,0
INV00002971,GST000971,GST000494,3394.4431963594757,2023-03-24,1
INV00002972,GST000377,GST000586,13015.62439321847,2023-01-20,1
INV00002973,GST000231,GST000835,20428.43035890822,2023-04-17,1
INV00002974,GST000189,GST000254,460323.5888263154,2023-06-26,0
INV00002975,GST000269,GST000990,647.1467837077944,2023-08-20,1
INV00002976,GST000615,GST000839,6881.937023874255,2023-03-16,0
INV00002977,GST000757,GST000032,7555.236317506562,2023-05-12,0
INV00002978,GST000471,GST000029,15452.690751124606,2023-01-21,0
INV00002979,GST000878,GST000704,38790.94745219929,2023-09-18,1
INV00002980,GST000335,GST000335,23471.248845352384,2023-11-01,0
INV00002981,GST000321,GST000206,34191.467683678115,2023-03-28,1
INV00002982,GST000643,GST000424,3797.9011885822924,2023-06-04,1
INV00002983,GST000792,GST000814,35327.96998061137,2023-11-02,1
INV00002984,GST000710,GST000869,6994.052363032663,2023-04-03,1
INV00002985,GST000531,GST000149,11124.150527776808,2023-11-03,1
INV00002986,GST000359,GST000151,164945.21228432877,2023-04-04,1
INV00002987,GST000319,GST000667,3314.6164242450773,2023-01-12,1
INV00002988,GST000345,GST000832,84464.52275695928,2023-05-18,1
INV00002989,GST000493,GST000218,42096.81022997239,2023-04-21,0
INV00002990,GST000859,GST000731,11211.98215974757,2023-02-20,0
INV00002991,GST000047,GST000604,4399.486839013786,2023-04-26,1
INV00002992,GST000967,GST000500,40398.994256629645,2023-01-10,1
INV00002993,GST000455,GST000253,123654.45156694783,2023-01-18,0
INV00002994,GST000041,GST000474,208051.76186546232,2023-12-23,1
INV00002995,GST000971,GST000554,158013.87784447666,2023-09-23,1
INV00002996,GST000709,GST000978,24988.83749976987,2023-03-27,1
INV00002997,GST000960,GST000060,1706.9637207447488,2023-08-22,1
INV00002998,GST000413,GST000420,2697.0109357747897,2023-06-26,0
